"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","New Hope Mills Cafe & Store","181 York St",,"Auburn","NY","13021",,"315-252-2676","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"1.0",,,"Non-Networked",,"GPS","42.9519368483184","-76.5839002334524","2022-09-14T00:00:00.000","227070","2023-02-14 15:54:11","P",,,"2022-08-26T00:00:00.000","J1772"
"ELEC","SUNY NEW PALTZ ROUTE 32 (2)","Campus Transportation Hub",,"New Paltz","NY","12561",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.739405","-74.079828","2023-08-12T00:00:00.000","174042","2023-08-12 00:13:24",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Ellwanger Estate Bed & Breakfast - Tesla Destination","625 Mt Hope Ave",,"Rochester","NY","14620",,"585-314-1793  877-798-3752","E",,"Public",,,,"1.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","43.13755","-77.615609","2022-10-06T00:00:00.000","115224","2023-01-18 15:15:20","P",,,"2016-11-14T00:00:00.000","TESLA"
"ELEC","STONY BROOK UNV ARENA 2","Gymnasium Rd",,"Stony Brook","NY","11790",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.917206","-73.127283","2023-08-11T00:00:00.000","180169","2023-08-11 23:58:06",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Village of Cherry Valley","2 Genesee St","Located near Village Park entrance","Cherry Valley","NY","13320",,"607-264-3791","E",,"Public","24 hours daily",,,"2.0",,,"Non-Networked",,"200-9","42.797294","-74.758022","2023-01-10T00:00:00.000","104135","2023-02-14 15:54:11","P",,,"2018-10-04T00:00:00.000","J1772"
"ELEC","Cosimo's on Union - Tesla Supercharger","1217 NY-300",,"Newburgh","NY","12550",,"877-798-3752","E",,"Public","24 hours daily",,,,"6.0",,"Tesla","https://www.tesla.com/supercharger","200-9","41.499616","-74.071324","2023-07-01T00:00:00.000","122261","2023-07-14 19:41:28","P",,,"2019-03-01T00:00:00.000","TESLA"
"ELEC","SAVARINO COMPAN BRL #1","BRL Covered Lot, single charger 1 South Stree",,"Buffalo","NY","14204",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.864134","-78.868096","2023-08-12T00:00:00.000","164159","2023-08-12 00:21:42",,,,"2020-07-11T00:00:00.000","J1772"
"ELEC","43 Liftbridge Lane E","43 Liftbridge Ln E",,"Fairport","NY","14450",,"866-816-7584","E",,"Public",,,,"1.0",,,"EV Connect","http://evconnect.com/","GPS","43.101839","-77.439452","2023-08-12T00:00:00.000","82260","2023-08-12 00:47:14",,,,"2019-12-27T00:00:00.000","J1772"
"ELEC","Hampton Inn Oneonta - Tesla Destination","225 River St",,"Oneonta","NY","13820",,"607-433-9000  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","42.443688","-75.0869297","2022-10-06T00:00:00.000","115205","2023-01-18 15:15:20","P",,,"2017-08-08T00:00:00.000","TESLA"
"ELEC","SMITHTOWN 21 PULASKI RD","21 Pulaski Rd",,"Kings Park","NY","11754",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.885946","-73.258659","2023-08-12T00:00:00.000","169402","2023-08-12 00:24:17",,,,"2020-11-21T00:00:00.000","J1772"
"ELEC","Maher Lane","100 Maher Lane",,"Harriman","NY","10926",,"866-816-7584","E",,"Public",,,,"4.0",,,"EV Connect","http://evconnect.com/","GPS","41.312636","-74.140421","2023-08-12T00:00:00.000","155099","2023-08-12 00:47:16",,,,"2019-08-26T00:00:00.000","J1772"
"ELEC","Bottle Bargains","1033 Fort Salonga Rd",,"Northport","NY","11768",,"800-663-5633","E",,"Public",,,,"2.0",,,"SemaCharge Network","https://semaconnect.com/","GPS","40.908116","-73.315462","2023-06-21T00:00:00.000","148165","2023-06-21 00:01:36",,,,"2018-08-13T00:00:00.000","J1772"
"ELEC","Summit Senior Life - Glenwyck","150 Dutch Meadows Ln",,"Glenville","NY","12302",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"2.0",,,"ZEFNET","https://www.zefenergy.com","GPS","42.8392709845132","-73.9480701545095","2023-04-06T00:00:00.000","256071","2023-04-06 17:17:01","P",,,"2023-03-09T00:00:00.000","J1772"
"ELEC","CHATHAM EVC CHATHAM","77 Main St",,"Chatham","NY","12037",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.363258","-73.594529","2023-08-12T00:00:00.000","162257","2023-08-12 00:09:16",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","SSCCA SSCC - 02","37 High Rock Ave",,"Saratoga Springs","NY","12866",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.084467","-73.782677","2023-08-12T00:00:00.000","171216","2023-08-12 00:25:00",,,,"2021-01-09T00:00:00.000","J1772"
"ELEC","SRYMCASSB MALTA 1.3","8-10 Medical Park Dr",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.97572","-73.80615","2023-08-12T00:00:00.000","171438","2023-08-12 00:24:58",,,,"2021-01-23T00:00:00.000","J1772"
"ELEC","WHITE PLAINS EVSE2","1 Maple Ave",,"White Plains","NY","10605",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.02869","-73.75944","2023-08-12T00:00:00.000","197208","2023-08-12 00:29:17",,,,"2021-10-07T00:00:00.000","J1772"
"ELEC","S.A.N.Y. PARKING 1","160 School Ln",,"Frankfort","NY","13340",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.07612","-75.16907","2023-08-12T00:00:00.000","180881","2023-08-12 00:21:50",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","BNY - Building 6","63 Flushing Ave",,"Brooklyn","NY","11205",,"866-816-7584","E",,"Public",,,,"1.0",,,"EV Connect","http://evconnect.com/","GPS","40.699256","-73.969305","2023-08-12T00:00:00.000","230787","2023-08-12 00:47:03",,,,"2022-09-30T00:00:00.000","J1772"
"ELEC","Salamanca City Hall","225 Wildwood Ave",,"Salamanca","NY","14779",,"716-945-4620","E",,"Public","24 hours daily",,,"1.0",,,"Non-Networked",,"GPS","42.157913","-78.708146","2022-06-14T00:00:00.000","157959","2023-02-14 15:54:11","P",,,"2020-05-15T00:00:00.000","J1772"
"ELEC","OLYMPIC SPORTS SPORTS 5","Bob Run Rd",,"Lake Placid","NY","12946",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","44.220483","-73.923765","2023-08-12T00:00:00.000","182114","2023-08-12 00:24:49",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Park N Go - E 121 St - Tesla Destination","210 E 121st St",,"New York","NY","10035",,"347-589-4139  877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.800793","-73.9371","2022-10-06T00:00:00.000","169011","2023-01-18 15:15:20","P",,,"2019-10-18T00:00:00.000","TESLA"
"ELEC","LIVONIA CSD ES 3","6 Puppy Ln",,"Livonia","NY","14487",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.815296","-77.664895","2023-08-12T00:00:00.000","240831","2023-08-12 00:37:07",,,,"2023-01-03T00:00:00.000","J1772"
"ELEC","CNB VICTOR EV STATION 2","61 W Main St",,"Victor","NY","14564",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.982955","-77.411641","2023-08-12T00:00:00.000","261263","2023-08-12 00:34:15",,,,"2023-05-24T00:00:00.000","J1772"
"ELEC","PANYNJ LGA WEST 4","LGA West Garage LaGuardia Airport",,"East Elmhurst","NY","11371",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.772977","-73.875474","2023-08-12T00:00:00.000","180141","2023-08-12 00:07:52",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","PRIMA LOFTS LL ALB LOFTS 1.1","1373 Broadway",,"Menands","NY","12204",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.676205","-73.73344","2023-08-12T00:00:00.000","175102","2023-08-12 00:18:37",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","MILTON NY CCENTER4","310 Northline Rd",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.024927","-73.85116","2023-08-12T00:00:00.000","258941","2023-08-12 00:37:26",,,,"2023-04-11T00:00:00.000","J1772"
"ELEC","GGMC Parking Union Square Parking Garage - Tesla Destination","100 E 15th St",,"New York","NY","10003",,"212-677-2026  877-798-3752","E",,"Public",,,,"6.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.734939","-73.989409","2022-10-06T00:00:00.000","114988","2023-01-18 15:15:20","P",,,"2015-11-13T00:00:00.000","J1772 TESLA"
"ELEC","GGMC Parking 10 W 66th St Garage - Tesla Destination","10 W 66th St",,"New York","NY","10023",,"212-874-1100  877-798-3752","E",,"Public",,,,"2.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.772742","-73.979503","2022-10-06T00:00:00.000","114987","2023-01-18 15:15:20","P",,,"2015-08-21T00:00:00.000","TESLA"
"ELEC","West-Herr Nissan","3580 Southwestern Blvd",,"Orchard Park","NY","14127",,"716-662-8008","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","42.784867","-78.76558","2020-06-09T00:00:00.000","44178","2023-02-15 22:45:41","P",,,"2011-11-30T00:00:00.000","J1772"
"ELEC","854ELLICOTT 854 ELLICOTT 6","854 Ellicott St",,"Buffalo","NY","14203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.901752","-78.867526","2023-08-12T00:00:00.000","180113","2023-08-12 00:09:36",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","RHTOYOTA RHTOYOTA","1655 Country Rd",,"Riverhead","NY","11901",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.923885","-72.69794","2023-08-12T00:00:00.000","235291","2023-08-12 00:36:04",,,,"2022-10-27T00:00:00.000","J1772"
"ELEC","Montgomery C. Smith Elementary School","102 Harry Howard Ave",,"Hudson","NY","12534",,"844-798-2438","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"6.0",,,"SWTCH","https://swtchenergy.com/","GPS","42.2540421238936","-73.7759944308223","2023-05-03T00:00:00.000","257689","2023-05-03 20:36:28","P",,,"2023-03-30T00:00:00.000","J1772"
"ELEC","2. South Garage","737 Albany Shaker Road",,"Albany","NY","12110",,"866-816-7584","E",,"Public",,,,"10.0",,,"EV Connect","http://evconnect.com/","GPS","42.743165","-73.807284","2023-08-12T00:00:00.000","230874","2023-08-12 00:47:26",,,,"2022-09-30T00:00:00.000","J1772"
"ELEC","NATIONAL GRID KOHLS ALBANY","1814 Central Ave",,"Albany","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.729741","-73.851066","2023-08-12T00:00:00.000","162203","2023-08-12 00:09:53",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Russell Sage Jr. College","140 New Scotland Ave",,"Albany","NY","12208",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.65143","-73.78238","2022-07-12T00:00:00.000","223220","2023-02-14 15:54:11","P",,,"2021-11-23T00:00:00.000","J1772"
"ELEC","191 East 71st Street","191 E 71st St",,"New York","NY","10021",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","40.76942","-73.76942","2022-07-12T00:00:00.000","223300","2023-02-14 15:54:11","P",,,"2022-06-23T00:00:00.000","J1772"
"ELEC","854ELLICOTT 134 HIGH ST 2","134 High St",,"Buffalo","NY","14203",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.900864","-78.863776","2023-08-12T00:00:00.000","181844","2023-08-12 00:24:17",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","ERIE COUNTY EMERY","2084 Emery Rd",,"South Wales","NY","14139",,"888-758-4389","E",,"Public","Mon 6:00am - 9:00pm; Tue 6:00am - 9:00pm; Wed 6:00am - 9:00pm; Thu 6:00am - 9:00pm; Fri 6:00am - 9:00pm; Sat 6:00am - 9:00pm; Sun 6:00am - 9:00pm",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.715504","-78.595665","2023-08-12T00:00:00.000","164390","2023-08-12 00:19:55",,,,"2020-07-21T00:00:00.000","J1772"
"ELEC","iPark NYC 44 Elizabeth Street - Tesla Destination","44 Elizabeth St",,"New York","NY","10013",,"855-472-7569  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.716966","-73.996707","2022-10-06T00:00:00.000","115138","2023-01-18 15:15:20","P",,,"2016-02-16T00:00:00.000","J1772 TESLA"
"ELEC","New Tech Energy","800 Ocean Pkwy",,"Brooklyn","NY","11230",,"833-692-6787","E",,"Public - Credit card at all times","Contact station for hours of availability.","A ANDROID_PAY APPLE_PAY CREDIT D M",,"1.0",,,"AMPUP","https://ampup.io/","200-9","40.628872","-73.971992","2022-10-11T00:00:00.000","230231","2023-02-14 15:54:11","P",,,"2022-09-15T00:00:00.000","J1772"
"ELEC","799 SENECA STATION 14","799 Seneca St",,"Buffalo","NY","14210",,"888-758-4389","E",,"Public","Mon 5:00pm - 10:00pm; Tue 5:00pm - 10:00pm; Wed 5:00pm - 10:00pm; Thu 5:00pm - 10:00pm; Fri 5:00pm - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.875099","-78.847289","2023-08-12T00:00:00.000","191253","2023-08-12 00:27:45",,,,"2021-06-19T00:00:00.000","J1772"
"ELEC","Wegmans 3325 West Genesee Street DCFC","3325 West Genesee Street",,"Syracuse","NY","13219",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,,"2.0",,"Volta","https://voltacharging.com/","GPS","43.046667046","-76.227686904","2023-08-12T00:00:00.000","253646","2023-08-12 00:50:18",,,,"2023-02-08T00:00:00.000","J1772COMBO"
"ELEC","PRESHYUN TOY1","756 E Chester St",,"Kingston","NY","12401",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.95685","-73.99043","2023-08-12T00:00:00.000","254422","2023-08-12 00:36:12",,,,"2023-02-23T00:00:00.000","J1772"
"ELEC","STATION 12345 STATION 3","3948 E River Rd",,"West Henrietta","NY","14586",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.064021","-77.685189","2023-08-12T00:00:00.000","306446","2023-08-12 00:40:39",,,,"2023-08-05T00:00:00.000","J1772"
"ELEC","MHM WALL STREET 4","1 Wall St",,"Albany","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.741673","-73.843315","2023-08-12T00:00:00.000","235731","2023-08-12 00:34:14",,,,"2022-11-05T00:00:00.000","J1772"
"ELEC","Loews Regency New York - Tesla Destination","540 Park Ave",,"New York","NY","10065",,"212-759-4100  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.764423","-73.968865","2022-10-06T00:00:00.000","115156","2023-01-18 15:15:20","P",,,"2016-10-13T00:00:00.000","J1772 TESLA"
"ELEC","WEST HERR AUTO WH AW L2-1","7460 Transit Rd",,"Buffalo","NY","14221",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.970747","-78.697772","2023-08-12T00:00:00.000","306504","2023-08-12 00:40:08",,,,"2023-08-08T00:00:00.000","J1772"
"ELEC","MONROE COUNTY MCH SOUTH","435 East Henrietta Road Monroe Community Hosp",,"Rochester","NY","14620",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.113909","-77.617211","2023-08-12T00:00:00.000","254372","2023-08-12 00:38:03",,,,"2023-02-22T00:00:00.000","J1772"
"ELEC","TPWC TPWC 9","2594 Western Av",,"Altamont","NY","12009",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.713859","-73.935219","2023-08-12T00:00:00.000","227770","2023-08-12 00:28:39",,,,"2022-09-17T00:00:00.000","J1772"
"ELEC","Village of Dryden","16 South Street",,"Dryden","NY","13053",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","42.489514","-76.298039","2023-08-12T00:00:00.000","230851","2023-08-12 00:47:20",,,,"2022-09-30T00:00:00.000","J1772"
"ELEC","ROCHESTER NY EAST END -GW 2","475 East Ave",,"Rochester","NY","14604",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.157074","-77.599958","2023-08-12T00:00:00.000","181473","2023-08-12 00:23:14",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Red Roof Inn","650 Old Front St",,"Binghamton","NY","13905",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","42.12443","-75.909169","2023-08-12T00:00:00.000","184039","2023-08-12 00:47:21",,,,"2020-11-18T00:00:00.000","J1772"
"ELEC","iPark NYC 345 East Garage - Tesla Destination","345 East 80th St",,"New York","NY","10075",,"855-472-7569  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.773225","-73.952643","2022-10-06T00:00:00.000","115105","2023-01-18 15:15:20","P",,,"2015-11-13T00:00:00.000","J1772 TESLA"
"ELEC","Best Western Plus Victor Inn & Suites","7449 NY-96","Front Parking||","Victor","NY","14564",,"888-998-2546","E",,"Public",,,,"4.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","43.005833","-77.444589","2023-06-20T00:00:00.000","197044","2023-06-20 00:12:07",,,,"2021-10-01T00:00:00.000","J1772"
"ELEC","NMERRICKLIBRARY NMERRICKLIBRARY","1691 Meadowbrook Rd",,"North Merrick","NY","11566",,"888-758-4389","E",,"Public","Mon 8:45am - 9:00pm; Tue 8:45am - 9:00pm; Wed 8:45am - 9:00pm; Thu 8:45am - 9:00pm; Fri 8:45am - 6:00pm; Sat 9:00am - 5:00pm; Sun 12:00pm - 5:00pm",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.676416","-73.56814","2023-08-12T00:00:00.000","236731","2023-08-12 00:35:22",,,,"2022-11-30T00:00:00.000","J1772"
"ELEC","NATIONAL GRID DAVIDSONS BREW","1043 U.S. 9",,"Queensbury","NY","12804",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.343451","-73.6857","2023-08-12T00:00:00.000","162244","2023-08-12 00:09:27",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","DeWitt Travel Plaza","DeWitt Travel Plaza",,"Syracuse","NY","13206",,"866-816-7584","E",,"Public",,,,,"4.0",,"EV Connect","http://evconnect.com/","GPS","43.090998","-76.101429","2023-08-12T00:00:00.000","190223","2023-08-12 00:47:19",,,,"2021-03-31T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","WARREN TIRE WT HALFMOON 1","159 stone quarry rd",,"Halfmoon","NY","12065",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.831394","-73.73806","2023-08-12T00:00:00.000","143322","2023-08-12 00:14:30",,,,"2019-08-15T00:00:00.000","J1772"
"ELEC","PICOTTE PARK PLACE 1","1 Park Pl",,"Colonie","NY","12205",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.715828","-73.81499","2023-08-12T00:00:00.000","204706","2023-08-12 00:16:43",,,,"2022-01-13T00:00:00.000","J1772"
"ELEC","MBOC WAY DC250 1","1 Mercedes Way",,"Woodbury","NY","10926",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.316275","-74.142409","2023-08-12T00:00:00.000","258981","2023-08-12 00:30:18",,,,"2023-04-12T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","520806-Rockefeller Center","55 W 48th St",,"New York City","NY","10036",,"855-900-7584","E",,"Public","24 hours daily",,,"8.0",,,"SHELL_RECHARGE","https://shellrecharge.com/en-us/solutions","200-8","40.758305","-73.980311","2023-08-12T00:00:00.000","123040","2023-08-12 00:41:20",,,,"2019-05-25T00:00:00.000","J1772"
